,id,cwe,cve,ecosystem,package,buggy_version,fixed_version,package_url,advisory_file,repository_url,fixed,buggy,cbuggy,commits
1819,GHSA-6rh5-23hx-j452,CWE-285,CVE-2019-1003003,Maven,org.jenkins-ci.main:jenkins-core,0,2.150.2,https://github.com/jenkinsci/jenkins,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6rh5-23hx-j452/GHSA-6rh5-23hx-j452.json,scm:git:git://github.com/jenkinsci/jenkins.git/jenkins-core,NA,NA,,https://github.com/jenkinsci/jenkins/commit/7b4649657f90e98a5564cf5f0892deaa5fee0454
1820,GHSA-6vvc-c2m3-cjf3,CWE-20,CVE-2014-9390,Maven,org.eclipse.jgit:org.eclipse.jgit,0,3.5.3,https://github.com/libgit2/libgit2/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6vvc-c2m3-cjf3/GHSA-6vvc-c2m3-cjf3.json,https://git.eclipse.org/c/eclipse.org/r,3.5.3.201412180710-r,3.5.2.201411120430-r,,https://github.com/libgit2/libgit2/commit/928429c5c96a701bcbcafacb2421a82602b36915
1821,GHSA-6vx3-hr43-cfrh,CWE-200,CVE-2016-0706,Maven,org.apache.tomcat:tomcat,9.0.0.M1,9.0.0.M2,https://github.com/apache/tomcat,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6vx3-hr43-cfrh/GHSA-6vx3-hr43-cfrh.json,,NA,NA,,
1822,GHSA-6w3h-vq7m-v3qf,CWE-200,CVE-2018-1000191,Maven,com.synopsys.integration:synopsys-detect,0,1.4.1,https://github.com/jenkinsci/synopsys-detect-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6w3h-vq7m-v3qf/GHSA-6w3h-vq7m-v3qf.json,NA,NA,NA,,https://github.com/jenkinsci/synopsys-detect-plugin/commit/0da415d793e39f2ed3ec0fec5955485904d7175b
1823,GHSA-6wh8-mr6f-6cx2,CWE-79,CVE-2022-30960,Maven,org.jenkins-ci.plugins:app-detector,0,1.0.9,https://github.com/jenkinsci/app-detector-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6wh8-mr6f-6cx2/GHSA-6wh8-mr6f-6cx2.json,scm:git:git://github.com/jenkinsci/app-detector-plugin.git,NA,NA,,
1824,GHSA-6x2w-gwgf-5rg3,CWE-352,CVE-2019-10464,Maven,org.jenkins-ci.plugins:weblogic-deployer-plugin,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6x2w-gwgf-5rg3/GHSA-6x2w-gwgf-5rg3.json,https://github.com/jenkinsci/weblogic-deployer-plugin,NA,NA,,
1825,GHSA-6xhj-p29v-82j8,CWE-862,CVE-2018-8028,Maven,org.apache.sentry:sentry,0,2.0.1,https://github.com/apache/sentry,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6xhj-p29v-82j8/GHSA-6xhj-p29v-82j8.json,https://git-wip-us.apache.org/repos/asf/sentry,2.0.1,2.0.0,,
1826,GHSA-6xqj-wvgp-rqp8,CWE-862,CVE-2020-2310,Maven,org.jenkins-ci.plugins:ansible,0,1.1,https://github.com/jenkinsci/ansible-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6xqj-wvgp-rqp8/GHSA-6xqj-wvgp-rqp8.json,https://github.com/jenkinsci/ansible-plugin,NA,NA,,https://github.com/jenkinsci/ansible-plugin/commit/503be2bc90f78a726ca339ce9aaea044f23db14e
1827,GHSA-6xw9-qq9h-cr68,CWE-522,CVE-2019-10461,Maven,org.jenkins-ci.plugins:dynatrace-dashboard,0,2.1.4,https://github.com/jenkinsci/dynatrace-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6xw9-qq9h-cr68/GHSA-6xw9-qq9h-cr68.json,https://github.com/jenkinsci/dynatrace-plugin,NA,NA,,
1828,GHSA-6xxc-4jc4-7jv3,CWE-668,CVE-2021-33330,Maven,com.liferay.portal:release.portal.bom,7.2.0,7.3.3,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6xxc-4jc4-7jv3/GHSA-6xxc-4jc4-7jv3.json,https://github.com/liferay/liferay-portal,7.3.3,7.3.2-1,,
1829,GHSA-6xxf-rwv4-mrjm,CWE-79,CVE-2020-2137,Maven,org.jenkins-ci.plugins:timestamper,0,1.11.2,https://github.com/jenkinsci/timestamper-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-6xxf-rwv4-mrjm/GHSA-6xxf-rwv4-mrjm.json,https://github.com/jenkinsci/timestamper-plugin,NA,NA,,https://github.com/jenkinsci/timestamper-plugin/commit/6637c3e599c330e03251005675beeadb46d8495b
1830,GHSA-723p-9rcj-xv8j,CWE-502,CVE-2020-2123,Maven,org.jenkins-ci.plugins:radargun,0,1.8,https://github.com/jenkinsci/radargun-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-723p-9rcj-xv8j/GHSA-723p-9rcj-xv8j.json,https://github.com/jenkinsci/radargun-plugin,NA,NA,,https://github.com/jenkinsci/radargun-plugin/commit/63aba3b31d1a8ea140f26923eb48a25ef7f87e87
1831,GHSA-72gx-qq2m-6xr2,CWE-94,CVE-2019-10431,Maven,org.jenkins-ci.plugins:script-security,0,1.65,https://github.com/jenkinsci/script-security-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-72gx-qq2m-6xr2/GHSA-72gx-qq2m-6xr2.json,scm:git:git://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,https://github.com/jenkinsci/script-security-plugin/commit/415b6e2f3fa0c2e4bd2f9c4a589a9e1fc9cbac8b
1832,GHSA-72m6-23ff-7q26,CWE-287,CVE-2014-3612,Maven,org.apache.activemq:activemq-broker,5.0.0,5.10.1,https://github.com/apache/activemq/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-72m6-23ff-7q26/GHSA-72m6-23ff-7q26.json,https://github.com/apache/activemq,5.10.1,5.10.0,,https://github.com/apache/activemq/commit/22f2f3dde757d31307da772d579815c1d169bc39
1833,GHSA-72x3-c7jc-q35x,CWE-285,CVE-2018-1000107,Maven,com.synopsys.jenkinsci:ownership,0,0.12.0,https://github.com/jenkinsci/ownership-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-72x3-c7jc-q35x/GHSA-72x3-c7jc-q35x.json,scm:git:ssh://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,https://github.com/jenkinsci/ownership-plugin/commit/42487df17cd272e504d3cd3e09abb4904f80dba2
1834,GHSA-732f-w585-gmpc,CWE-611,CVE-2021-21669,Maven,org.jenkins-ci.plugins:generic-webhook-trigger,0,1.74,https://github.com/jenkinsci/generic-webhook-trigger-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-732f-w585-gmpc/GHSA-732f-w585-gmpc.json,scm:git:ssh://github.com:jenkinsci/generic-webhook-trigger-plugin.git,NA,NA,,https://github.com/jenkinsci/generic-webhook-trigger-plugin/commit/da434dfca1b82f5de81e29438762370d652493b8
1835,GHSA-737w-mh58-cxjp,CWE-94,CVE-2013-1966,Maven,org.apache.struts:struts2-core,2.0.0,2.3.14.2,https://github.com/apache/struts,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-737w-mh58-cxjp/GHSA-737w-mh58-cxjp.json,https://github.com/apache/struts,2.3.14.2,2.3.14.1,,https://github.com/apache/struts/commit/7e6f641ebb142663cbd1653dc49bed725edf7f56
1836,GHSA-73rx-3f9r-x949,CWE-345,CVE-2017-7674,Maven,org.apache.tomcat:tomcat,9.0.0.M1,9.0.0.M22,https://github.com/apache/tomcat,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-73rx-3f9r-x949/GHSA-73rx-3f9r-x949.json,,9.0.0.M22,9.0.0.M21,,https://github.com/apache/tomcat/commit/52382ebfbce20a98b01cd9d37184a12703987a5a;https://github.com/apache/tomcat/commit/9044c1672bbe4b2cf4c55028cc8b977cc62650e7;https://github.com/apache/tomcat/commit/b94478d45b7e1fc06134a785571f78772fa30fed;https://github.com/apache/tomcat80/commit/f52c242d92d4563dd1226dcc993ec37370ba9ce3
1837,GHSA-742j-jcfr-23w3,CWE-613,CVE-2019-1003049,Maven,org.jenkins-ci.main:jenkins-core,0,2.164.2,https://github.com/jenkinsci/jenkins,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-742j-jcfr-23w3/GHSA-742j-jcfr-23w3.json,scm:git:git://github.com/jenkinsci/jenkins.git/jenkins-core,NA,NA,,https://github.com/jenkinsci/jenkins/commit/0eeaa087aac192fb39f52928be5a5bbf16627ea6
1838,GHSA-745w-v492-4fj5,CWE-862,CVE-2019-10342,Maven,io.jenkins.docker:docker-plugin,0,1.1.7,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-745w-v492-4fj5/GHSA-745w-v492-4fj5.json,NA,NA,NA,,
1839,GHSA-746x-xxrx-23jp,CWE-522,CVE-2019-10294,Maven,org.jenkins-ci.plugins:kmap-jenkins,['1.6'],NA,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-746x-xxrx-23jp/GHSA-746x-xxrx-23jp.json,https://github.com/jenkinsci/kmap-plugin,NA,NA,,
1840,GHSA-74c2-965q-mqjw,CWE-862,CVE-2019-10457,Maven,org.jenkins-ci.plugins:oracle-cloud-infrastructure-compute-classic,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-74c2-965q-mqjw/GHSA-74c2-965q-mqjw.json,NA,NA,NA,,
1841,GHSA-74pv-v9gh-h25p,CWE-835,CVE-2018-1000075,Maven,org.jruby:jruby-stdlib,0,9.1.16.0,https://github.com/jruby/jruby/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-74pv-v9gh-h25p/GHSA-74pv-v9gh-h25p.json,https://github.com/jruby/jruby,9.1.16.0,9.1.15.0,,https://github.com/jruby/jruby/commit/0b06b48ab4432237ce5fc1bef47f2c6bcf7843f7;https://github.com/rubygems/rubygems/commit/5971b486d4dbb2bad5d3445b3801c456eb0ce183;https://github.com/rubygems/rubygems/commit/92e98bf8f810bd812f919120d4832df51bc25d83
1842,GHSA-7577-f8fp-5977,CWE-79,CVE-2018-1999029,Maven,org.jenkins-ci.plugins:shelve-project-plugin,0,2.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7577-f8fp-5977/GHSA-7577-f8fp-5977.json,https://github.com/jenkinsci/shelve-project-plugin-plugin,NA,NA,,
1843,GHSA-757g-m98v-6r49,CWE-312,CVE-2019-10447,Maven,io.jenkins.plugins:sofy-ai,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-757g-m98v-6r49/GHSA-757g-m98v-6r49.json,NA,NA,NA,,
1844,GHSA-7592-93rm-6gpx,CWE-74,CVE-2018-1000193,Maven,org.jenkins-ci.main:jenkins-core,0,2.107.3,https://github.com/jenkinsci/jenkins,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7592-93rm-6gpx/GHSA-7592-93rm-6gpx.json,scm:git:git://github.com/jenkinsci/jenkins.git/jenkins-core,NA,NA,,https://github.com/jenkinsci/jenkins/commit/de7aaab441151fb1760855fec83681c6a8756a45
1845,GHSA-76q7-r3g4-wvm4,,CVE-2019-10400,Maven,org.jenkins-ci.plugins:script-security,0,1.63,https://github.com/jenkinsci/script-security-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-76q7-r3g4-wvm4/GHSA-76q7-r3g4-wvm4.json,scm:git:git://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,https://github.com/jenkinsci/script-security-plugin/commit/b28e4dc5584ef6515aeb9bc834691176546d0689
1846,GHSA-76vr-72mv-mf3q,CWE-352,CVE-2012-4431,Maven,org.apache.tomcat:tomcat,6.0.0,6.0.36,https://github.com/apache/tomcat,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-76vr-72mv-mf3q/GHSA-76vr-72mv-mf3q.json,,NA,NA,,
1847,GHSA-76w6-m7vv-7hhw,CWE-862,CVE-2019-10341,Maven,io.jenkins.docker:docker-plugin,0,1.1.7,https://github.com/jenkinsci/docker-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-76w6-m7vv-7hhw/GHSA-76w6-m7vv-7hhw.json,NA,NA,NA,,https://github.com/jenkinsci/docker-plugin/commit/6ad27199f6fad230be72fd45da78ddac85c075db
1848,GHSA-76x4-hr82-cg3m,CWE-352,CVE-2019-10331,Maven,org.jenkins-ci.plugins:electricflow,0,1.1.7,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-76x4-hr82-cg3m/GHSA-76x4-hr82-cg3m.json,NA,NA,NA,,
1849,GHSA-774g-r3fm-4v85,CWE-352,CVE-2017-1000090,Maven,org.jenkins-ci.plugins:role-strategy,0,2.5.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-774g-r3fm-4v85/GHSA-774g-r3fm-4v85.json,scm:git:ssh://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,
1850,GHSA-784j-h234-m56x,CWE-693,CVE-2019-1003000,Maven,org.jenkins-ci.plugins:script-security,0,1.50,https://github.com/jenkinsci/script-security-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-784j-h234-m56x/GHSA-784j-h234-m56x.json,scm:git:git://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,https://github.com/jenkinsci/script-security-plugin/commit/2c5122e50742dd16492f9424992deb21cc07837c
1851,GHSA-78cj-2m29-q5r9,CWE-352,CVE-2013-0329,Maven,org.jenkins-ci.main:jenkins-core,1.481,1.502,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-78cj-2m29-q5r9/GHSA-78cj-2m29-q5r9.json,scm:git:git://github.com/jenkinsci/jenkins.git/jenkins-core,NA,NA,,
1852,GHSA-78fq-w796-q537,CWE-295,CVE-2015-1796,Maven,org.opensaml:opensaml,0,2.6.5,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-78fq-w796-q537/GHSA-78fq-w796-q537.json,http://svn.middleware.georgetown.edu/view/?root=java-opensaml2,NA,NA,,
1853,GHSA-78vv-qj73-h9m5,CWE-776,CVE-2017-5644,Maven,org.apache.poi:poi,0,3.15,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-78vv-qj73-h9m5/GHSA-78vv-qj73-h9m5.json,,3.15,3.14-beta1,,
1854,GHSA-793w-q2h5-8h5j,CWE-319,CVE-2019-16545,Maven,org.jenkins-ci.plugins:qmetry-for-jira-test-management,0,1.14.0,https://github.com/jenkinsci/qmetry-for-jira-test-management-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-793w-q2h5-8h5j/GHSA-793w-q2h5-8h5j.json,NA,NA,NA,,https://github.com/jenkinsci/qmetry-for-jira-test-management-plugin/commit/6711f566b72c099f10b1cecab406786ca998651d
1855,GHSA-798p-53r7-mgw9,,CVE-2018-1000419,Maven,org.jvnet.hudson.plugins:hipchat,0,2.2.1,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-798p-53r7-mgw9/GHSA-798p-53r7-mgw9.json,https://github.com/jenkinsci/hipchat-plugin,NA,NA,,
1856,GHSA-79h8-7735-v3f9,CWE-78,CVE-2020-2276,Maven,org.jvnet.hudson.plugins:selection-tasks-plugin,0,None,https://github.com/jenkinsci/selection-tasks-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-79h8-7735-v3f9/GHSA-79h8-7735-v3f9.json,https://github.com/jenkinsci/selection-tasks-plugin,xx0.0,1.0,,
1857,GHSA-79r5-rhrw-7pvh,CWE-522,CVE-2021-21634,Maven,org.jvnet.hudson.plugins:jabber,0,1.42,https://github.com/jenkinsci/jabber-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-79r5-rhrw-7pvh/GHSA-79r5-rhrw-7pvh.json,http://fisheye4.atlassian.com/browse/hudson/tags/jabber-1.13,NA,NA,,https://github.com/jenkinsci/jabber-plugin/commit/67882cfd189d6d05ad39e043edbfbf079dc37677
1858,GHSA-79rm-f26g-296p,CWE-79,CVE-2019-10360,Maven,org.jenkins-ci.plugins.m2release:m2release,0,0.15.0,https://github.com/jenkinsci/m2release-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-79rm-f26g-296p/GHSA-79rm-f26g-296p.json,https://github.com/jenkinsci/m2release-plugin,NA,NA,,https://github.com/jenkinsci/m2release-plugin/commit/d32dcfe65302eeae550c022429d1e28e30c94757
1859,GHSA-7c2m-vwxw-5qww,CWE-295,CVE-2019-17560,Maven,org.codehaus.mevenide:netbeans,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7c2m-vwxw-5qww/GHSA-7c2m-vwxw-5qww.json,http://fisheye.codehaus.org/browse/mevenide/trunk/mevenide2,NA,NA,,
1860,GHSA-7c3v-2jjv-hq3c,CWE-352,CVE-2022-30969,Maven,org.jenkins-ci.plugins:autocomplete-parameter,0,None,https://github.com/jenkinsci/autocomplete-parameter-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7c3v-2jjv-hq3c/GHSA-7c3v-2jjv-hq3c.json,NA,NA,NA,,
1861,GHSA-7c3v-vc3x-x789,CWE-532,CVE-2019-10367,Maven,io.jenkins:configuration-as-code,0,1.27,https://github.com/jenkinsci/configuration-as-code-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7c3v-vc3x-x789/GHSA-7c3v-vc3x-x789.json,NA,NA,NA,,https://github.com/jenkinsci/configuration-as-code-plugin/commit/322ef83f3200ce6076129c014209ef938e556774
1862,GHSA-7cjc-xppr-xj6x,CWE-79,CVE-2019-10403,Maven,org.jenkins-ci.main:jenkins-core,0,2.176.4,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7cjc-xppr-xj6x/GHSA-7cjc-xppr-xj6x.json,scm:git:git://github.com/jenkinsci/jenkins.git/jenkins-core,NA,NA,,
1863,GHSA-7crp-p2vc-69r7,CWE-79,CVE-2012-3536,Maven,org.apache.james.hupa:hupa-parent,0,0.0.3,https://github.com/apache/james-hupa/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7crp-p2vc-69r7/GHSA-7crp-p2vc-69r7.json,http://svn.apache.org/viewvc/james/hupa/tags/hupa-parent-0.0.3,0.0.3,0.0.2,,https://github.com/apache/james-hupa/commit/aff28a8117a49969b0fc8cc9926c19fa90146d8d
1864,GHSA-7cwj-j333-x7f7,CWE-400,CVE-2017-5637,Maven,org.apache.zookeeper:zookeeper,3.4.0,3.4.10,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7cwj-j333-x7f7/GHSA-7cwj-j333-x7f7.json,https://gitbox.apache.org/repos/asf/zookeeper,3.4.10,3.4.9,,
1865,GHSA-7f6w-fhmr-j8hq,,CVE-2014-9635,Maven,org.jenkins-ci.main:jenkins-core,0,1.586,https://github.com/jenkinsci/jenkins/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7f6w-fhmr-j8hq/GHSA-7f6w-fhmr-j8hq.json,scm:git:git://github.com/jenkinsci/jenkins.git/jenkins-core,NA,NA,,https://github.com/jenkinsci/jenkins/commit/582128b9ac179a788d43c1478be8a5224dc19710
1866,GHSA-7ff8-qfwx-8gx5,CWE-522,CVE-2020-2182,Maven,org.jenkins-ci.plugins:credentials-binding,0,1.23,https://github.com/jenkinsci/credentials-binding-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7ff8-qfwx-8gx5/GHSA-7ff8-qfwx-8gx5.json,scm:git:git://github.com/jenkinsci/${project.artifactId}-plugin.git,NA,NA,,https://github.com/jenkinsci/credentials-binding-plugin/commit/77681e0d184b0ccafa2a27da3b3bdbba95b4fe8f
1867,GHSA-7fjr-5hph-c2mh,CWE-79,CVE-2019-1003013,Maven,io.jenkins.blueocean:blueocean,0,1.10.2,https://github.com/jenkinsci/blueocean-plugin/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7fjr-5hph-c2mh/GHSA-7fjr-5hph-c2mh.json,scm:git:ssh://github.com/jenkinsci/blueocean-plugin.git/blueocean,NA,NA,,https://github.com/jenkinsci/blueocean-plugin/commit/62775e78532b756826bb237775b64a5052624b57
1868,GHSA-7fmw-85qm-h22p,CWE-613,CVE-2017-12159,Maven,org.keycloak:keycloak-parent,0,3.4.0,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7fmw-85qm-h22p/GHSA-7fmw-85qm-h22p.json,https://github.com/keycloak/keycloak,3.4.0.CR1;3.4.0.Final,3.3.0.Final,,
1869,GHSA-7fpg-pp3m-h22f,,CVE-2014-2058,Maven,org.jenkins-ci.main:jenkins-core,1.533,1.551,https://github.com/jenkinsci/jenkins,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7fpg-pp3m-h22f/GHSA-7fpg-pp3m-h22f.json,scm:git:git://github.com/jenkinsci/jenkins.git/jenkins-core,NA,NA,,https://github.com/jenkinsci/jenkins/commit/b6b2a367a7976be80a799c6a49fa6c58d778b50e
1870,GHSA-7g54-vgp6-jj5w,CWE-611,CVE-2016-6798,Maven,org.apache.sling:org.apache.sling.xss,0,1.0.12,https://github.com/apache/sling-org-apache-sling-xss/,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7g54-vgp6-jj5w/GHSA-7g54-vgp6-jj5w.json,https://github.com/apache/sling-org-apache-sling-xss,1.0.12,1.0.8,,https://github.com/apache/sling-org-apache-sling-xss/commit/de32b144ad2be3367559f6184d560db42a220529
1871,GHSA-7g59-hm8v-cwmc,CWE-200,CVE-2008-4308,Maven,org.apache.tomcat:tomcat,4.1.32,4.1.35,https://github.com/apache/tomcat,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7g59-hm8v-cwmc/GHSA-7g59-hm8v-cwmc.json,,NA,NA,,
1872,GHSA-7ghm-rpc7-p7g5,CWE-94,CVE-2013-2115,Maven,org.apache.struts:struts2-core,2.0.0,2.3.14.2,https://github.com/apache/struts,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7ghm-rpc7-p7g5/GHSA-7ghm-rpc7-p7g5.json,https://github.com/apache/struts,2.3.14.2,2.3.14.1,,https://github.com/apache/struts/commit/d7804297e319c7a12245e1b536e565fcea6d650;https://github.com/apache/struts/commit/d934c6e7430b7b98e43a0a085a2304bd31a75c3d;https://github.com/apache/struts/commit/ea96d18d0f75c390d2595648efa3563785c272c6;https://github.com/apache/struts/commit/fed4f8e8a4ec69b5e7612b92d8ce3e476680474
1873,GHSA-7h24-4x4c-69mf,CWE-862,CVE-2019-16576,Maven,io.alauda.jenkins.plugins:alauda-kubernetes-support,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7h24-4x4c-69mf/GHSA-7h24-4x4c-69mf.json,NA,NA,NA,,
1874,GHSA-7h2j-h5xp-h3gh,CWE-862,CVE-2022-30959,Maven,org.jenkins-ci.plugins:ssh,0,None,https://github.com/jenkinsci/ssh-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7h2j-h5xp-h3gh/GHSA-7h2j-h5xp-h3gh.json,https://github.com/jenkinsci/ssh-plugin,NA,NA,,
1875,GHSA-7h99-vjmf-5pg8,CWE-311,CVE-2019-1003068,Maven,com.inkysea.vmware.vra:vmware-vrealize-automation-plugin,0,None,https://github.com/jenkinsci/vmware-vrealize-automation-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7h99-vjmf-5pg8/GHSA-7h99-vjmf-5pg8.json,scm:git:git://github.com/jenkinsci/${project.artifactId}.git,NA,NA,,
1876,GHSA-7hf3-h28p-q6gx,CWE-79,CVE-2020-2248,Maven,org.jenkins-ci.plugins:jsgames,0,None,https://github.com/jenkinsci/jsgames-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7hf3-h28p-q6gx/GHSA-7hf3-h28p-q6gx.json,https://github.com/jenkinsci/jsgames-plugin,NA,NA,,
1877,GHSA-7hf6-hggp-vvp9,CWE-522,CVE-2019-10299,Maven,com.cloudcoreo.plugins:cloudcoreo-deploytime,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7hf6-hggp-vvp9/GHSA-7hf6-hggp-vvp9.json,NA,NA,NA,,
1878,GHSA-7hp3-5w4x-8f7c,CWE-312,CVE-2019-10451,Maven,com.soasta.jenkins:cloudtest,0,None,NA,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7hp3-5w4x-8f7c/GHSA-7hp3-5w4x-8f7c.json,https://github.com/jenkinsci/cloudtest-plugin,NA,NA,,
1879,GHSA-7j3x-xm4j-jfj7,CWE-862,CVE-2021-21626,Maven,io.jenkins.plugins:warnings-ng,0,8.5.0,https://github.com/jenkinsci/warnings-ng-plugin,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7j3x-xm4j-jfj7/GHSA-7j3x-xm4j-jfj7.json,NA,NA,NA,,
1880,GHSA-7j4h-8wpf-rqfh,CWE-112,CVE-2013-4002,Maven,xerces:xercesImpl,0,2.12.0,https://github.com/apache/xerces2-j,/home/saikatd/projects/advisory-database/advisories/github-reviewed/2022/05/GHSA-7j4h-8wpf-rqfh/GHSA-7j4h-8wpf-rqfh.json,https://svn.apache.org/viewvc/xerces/java,2.12.0,2.11.0,,https://github.com/apache/xerces2-j/commit/266e837852e0f0e3c8c1ad572b6fc4dbb4ded17
